config_id,vision_encoder,text_encoder,variant,task,metric,value,best_epoch,checkpoint,mode,split_role,dataset_split
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,pets_zeroshot,balanced_accuracy,0.0460881934566145,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,pets_zeroshot,mean_confidence,0.2588037252426147,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,pets_zeroshot,classification_margin,-0.2193271815776825,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,pets_zeroshot,top1_margin,0.1127997264266014,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,eurosat_zeroshot,top1_accuracy,0.1439506113529205,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,eurosat_zeroshot,top5_accuracy,0.6172839403152466,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,eurosat_zeroshot,macro_f1,0.1293947644333839,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,eurosat_zeroshot,balanced_accuracy,0.145,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,eurosat_zeroshot,mean_confidence,0.5270001888275146,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,eurosat_zeroshot,classification_margin,-0.3293932676315307,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,eurosat_zeroshot,top1_margin,0.3123580515384674,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,cifar100_zeroshot,top1_accuracy,0.1811999976634979,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,cifar100_zeroshot,top5_accuracy,0.3925000131130218,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,cifar100_zeroshot,macro_f1,0.1589631576306359,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,cifar100_zeroshot,balanced_accuracy,0.1812,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,cifar100_zeroshot,mean_confidence,0.2774394750595093,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,cifar100_zeroshot,classification_margin,-0.0942763686180114,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,cifar100_zeroshot,top1_margin,0.1586373597383499,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,pets_zeroshot,top1_accuracy,0.0584239140152931,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,pets_zeroshot,top5_accuracy,0.2690217494964599,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,pets_zeroshot,macro_f1,0.0442324554433241,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,pets_zeroshot,balanced_accuracy,0.0582503556187766,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,pets_zeroshot,mean_confidence,0.1803286522626876,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,pets_zeroshot,classification_margin,-0.1319713592529297,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,pets_zeroshot,top1_margin,0.0547297298908233,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,eurosat_zeroshot,top1_accuracy,0.1728395074605941,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,eurosat_zeroshot,top5_accuracy,0.6728395223617554,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,eurosat_zeroshot,macro_f1,0.1453839046275064,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,eurosat_zeroshot,balanced_accuracy,0.1706444444444444,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,eurosat_zeroshot,mean_confidence,0.5394707322120667,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,eurosat_zeroshot,classification_margin,-0.3087176084518432,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__bge_small_en__baseline,efficientnet_b0,bge_small_en,baseline,eurosat_zeroshot,top1_margin,0.3337184190750122,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,cifar100_zeroshot,top1_accuracy,0.1685999929904937,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,cifar100_zeroshot,top5_accuracy,0.4242999851703644,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,cifar100_zeroshot,macro_f1,0.1276669397993067,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,cifar100_zeroshot,balanced_accuracy,0.1685999999999999,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,cifar100_zeroshot,mean_confidence,0.3013871312141418,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,cifar100_zeroshot,classification_margin,-0.1288643330335617,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,cifar100_zeroshot,top1_margin,0.1717612594366073,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,pets_zeroshot,top1_accuracy,0.0217391308397054,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,pets_zeroshot,top5_accuracy,0.167119562625885,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,pets_zeroshot,macro_f1,0.0075239509123521,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,pets_zeroshot,balanced_accuracy,0.0216927453769559,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,pets_zeroshot,mean_confidence,0.2519496381282806,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,pets_zeroshot,classification_margin,-0.2160018235445022,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,pets_zeroshot,top1_margin,0.0921823009848594,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,eurosat_zeroshot,top1_accuracy,0.1864197552204132,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,eurosat_zeroshot,top5_accuracy,0.6511111259460449,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,eurosat_zeroshot,macro_f1,0.1250799709857495,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,eurosat_zeroshot,balanced_accuracy,0.1808,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,eurosat_zeroshot,mean_confidence,0.5491428971290588,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,eurosat_zeroshot,classification_margin,-0.3073005974292755,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,eurosat_zeroshot,top1_margin,0.3473541736602783,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,cifar100_zeroshot,top1_accuracy,0.1777999997138977,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,cifar100_zeroshot,top5_accuracy,0.4115999937057495,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,cifar100_zeroshot,macro_f1,0.1532138047492956,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,cifar100_zeroshot,balanced_accuracy,0.1777999999999999,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,cifar100_zeroshot,mean_confidence,0.2585940062999725,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,cifar100_zeroshot,classification_margin,-0.0895468965172767,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,cifar100_zeroshot,top1_margin,0.1409098505973816,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,cifar100_official_train_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,pets_zeroshot,top1_accuracy,0.03125,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,pets_zeroshot,top5_accuracy,0.229619562625885,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,pets_zeroshot,macro_f1,0.0167363637478949,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,pets_zeroshot,balanced_accuracy,0.031081081081081,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,pets_zeroshot,mean_confidence,0.206580638885498,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,pets_zeroshot,classification_margin,-0.167984664440155,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,pets_zeroshot,top1_margin,0.0871529355645179,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,eurosat_zeroshot,top1_accuracy,0.185679018497467,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,eurosat_zeroshot,top5_accuracy,0.663209855556488,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,eurosat_zeroshot,macro_f1,0.1283219128255979,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,eurosat_zeroshot,balanced_accuracy,0.1793555555555555,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,eurosat_zeroshot,mean_confidence,0.6294944882392883,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,eurosat_zeroshot,classification_margin,-0.3395487070083618,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,eurosat_zeroshot,top1_margin,0.4634627103805542,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,cifar100_zeroshot,top1_accuracy,0.2099000066518783,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,cifar100_zeroshot,top5_accuracy,0.4138000011444092,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,cifar100_zeroshot,macro_f1,0.1891593866537495,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,cifar100_zeroshot,balanced_accuracy,0.2098999999999999,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,cifar100_zeroshot,mean_confidence,0.3260028660297394,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,cifar100_zeroshot,classification_margin,-0.0848414301872253,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,cifar100_zeroshot,top1_margin,0.2033186852931976,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,top1_accuracy,0.0652173906564712,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,top5_accuracy,0.2010869532823562,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,macro_f1,0.0469943191703915,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,balanced_accuracy,0.0653627311522048,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,mean_confidence,0.3013589680194855,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,classification_margin,-0.2519984841346741,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,top1_margin,0.1594450324773788,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,top1_accuracy,0.1365432143211364,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
swin_tiny__all_minilm_l6_v2__baseline,swin_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,top5_accuracy,0.6288889050483704,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/swin_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
